time,velocity
18.41191163843572, 41.099055499180395
18.493872453360392, 41.10139723674967
18.60315353992663, 41.10451955350871
18.712434626492858, 41.10764187026774
18.793224572632887, 41.538521583014614
18.84630395753649, 42.11146670829757
18.926703614081646, 42.68519241277029
18.95246272734369, 43.257356958863475
19.03325267348372, 43.68823667161036
19.059011786745764, 44.260401217703546
19.139021153696046, 44.976972913902145
19.192100538599636, 45.54991803918508
19.272500195144797, 46.12364374365782
19.29825930840684, 46.695808289751014
19.351338693310435, 47.26875341503398
19.43134806026071, 47.98532511123255
19.511357427210996, 48.70189680743113
19.564046522519714, 49.41768792443995
19.617125907423304, 49.990633049722916
19.697525563968465, 50.56435875419563
19.712356568573885, 50.13621106861293
19.741628288189837, 49.422761689173385
19.757630161579886, 48.56607602841311
19.773241745375067, 47.85223635937868
19.788072749980483, 47.424088673795964
19.803684333775664, 46.71024900476156
19.819295917570845, 45.99640933572713
19.822808523924756, 44.71079541019437
19.821247365545233, 45.28217937709783
19.79743970025759, 43.9957848723753
19.881351963156657, 43.2838966513153
19.883693700725942, 42.42682070096014
19.886425727890092, 41.4268987588791
19.88798688626961, 40.855514791975665
19.94418858793225, 40.28569198345174
19.94614003590664, 39.57146202482243
19.975802045117472, 38.71516665365703
20.00546405432831, 37.858871282491606
20.035126063539145, 37.00257591132622
20.037467801108424, 36.14549996097105
20.06712981031925, 35.28920458980566
20.069471547888533, 34.432128639450475
20.07181328545781, 33.57505268909532
20.101865584263525, 32.57591132620405
20.101865584263525, 32.57591132620405
20.13152759347436, 31.719615955038645
20.161189602685194, 30.863320583873236
20.163921629849348, 29.863398641792212
20.166263367418626, 29.00632269143704
20.19631566622434, 28.007181328545776
20.22597767543517, 27.150885957380385
20.22909999219421, 26.0081180235735
20.227929123409574, 26.436655998751075
20.258762001405042, 25.151822652408082
20.258762001405042, 25.151822652408082
20.26110373897432, 24.294746702052915
20.290375458590272, 23.58129732261338
20.32003746780111, 22.725001951447975
20.349699477011942, 21.86870658028257
20.379361486222777, 21.012411209117168
20.38170322379205, 20.15533525876201
20.38404496136133, 19.298259308406834
20.440636952618842, 18.585590508157054
20.442978690188117, 17.72851455780188
20.472250409804076, 17.01506517836235
20.47420185777847, 16.300835219733028
20.503863866989303, 15.44453984856763
20.50620560455858, 14.58746389821248
20.53586761376942, 13.731168527047062
20.537819061743818, 13.016938568417759
20.567481070954653, 12.160643197252362
20.569432518929048, 11.446413238623053
20.598704238545, 10.732963859183513
20.6006556865194, 10.018733900554187
20.657247677776915, 9.306065100304426
20.65919912575131, 8.591835141675137
20.65919912575131, 8.591835141675137
20.661931152915468, 7.591913199594088
20.660760284130827, 8.020451174771683
20.691593162126303, 6.735617828428724
20.693544610100695, 6.021387869799419
20.72281632971665, 5.30793849035981
20.75169775973773, 4.737335102646159
20.754039497307, 3.880259152290967
20.7559909452814, 3.1660291936617195
20.785262664897356, 2.4525798142220907
20.814534384513312, 1.7391304347825756
20.816485832487704, 1.024900476153256
20.84575755210366, 0.31145109671369475
20.87463898212474, 0.0000000000000000
