step,g_front_min,g_rear_min,g_required,g_lead,g_follow,g_available,feasible
13800,0,4.5,222.0,231.5,506.2,183.8,300.0,False
13800,1,4.5,222.0,231.5,511.4,178.6,300.0,False
13800,2,136.8,4.5,146.3,67.8,806.2,116.0,False
13800,3,4.5,222.0,231.5,518.4,171.6,300.0,False
13800,4,136.8,4.5,146.3,117.8,756.2,116.0,False
13800,5,4.5,222.0,231.5,525.4,164.6,300.0,False
13800,6,136.8,4.5,146.3,167.8,706.2,116.0,False
13800,7,4.5,222.0,231.5,531.5,158.5,300.0,False
13800,8,136.8,4.5,146.3,217.8,656.2,116.0,False
13800,9,4.8,218.6,228.4,561.8,128.2,300.0,False
13800,10,136.8,4.5,146.3,267.8,606.2,116.0,False
13800,11,4.8,218.6,228.4,592.0,98.0,300.0,False
13800,12,136.8,4.5,146.3,317.8,556.2,116.0,False
13800,13,4.8,218.6,228.4,622.2,67.8,300.0,False
13800,14,136.8,4.5,146.3,367.8,506.2,116.0,False
13800,0,15.2,111.8,132.0,78.4,611.6,300.0,True
13800,1,15.2,111.8,132.0,203.4,486.6,300.0,True
13800,2,77.4,15.2,97.7,111.6,3.4,875.0,False
13800,3,15.2,111.8,132.0,328.4,361.6,300.0,True
13800,4,77.4,15.2,97.7,36.6,78.4,875.0,False
13800,5,15.2,111.8,132.0,453.4,236.6,300.0,True
13800,6,77.4,15.2,97.7,86.6,28.4,875.0,True
13800,7,15.2,111.8,132.0,578.4,111.6,300.0,False
13800,8,77.4,15.2,97.7,11.6,103.4,875.0,False
13800,9,15.2,111.8,132.0,3.4,36.6,950.0,False
13800,10,77.4,15.2,97.7,61.6,53.4,875.0,False
13800,11,15.2,111.8,132.0,28.4,11.6,950.0,False
13800,12,77.4,15.2,97.7,111.6,3.4,875.0,False
13800,13,15.2,111.8,132.0,3.4,36.6,950.0,False
13800,14,77.4,15.2,97.7,36.6,78.4,875.0,False
13900,0,4.5,222.0,231.5,631.2,58.8,300.0,False
13900,1,4.5,222.0,231.5,637.3,52.7,300.0,False
13900,2,138.7,4.6,148.2,3.7,16.4,969.9,False
13900,3,4.5,222.0,231.5,644.3,45.7,300.0,False
13900,4,138.2,4.6,147.8,23.6,996.4,970.0,False
13900,5,4.5,222.0,231.5,651.3,38.7,300.0,False
13900,6,138.2,4.5,147.7,43.6,831.2,115.3,False
13900,7,4.5,222.0,231.5,658.3,31.7,300.0,False
13900,8,138.2,4.5,147.7,93.6,781.2,115.3,False
13900,9,4.5,222.0,231.5,686.3,3.7,300.0,False
13900,10,138.2,4.5,147.7,143.6,731.2,115.3,False
13900,11,4.6,221.1,230.7,16.4,23.6,950.0,False
13900,12,138.2,4.5,147.7,193.6,681.2,115.3,False
13900,13,4.6,221.2,230.8,996.4,43.6,950.0,False
13900,14,138.2,4.5,147.7,243.6,631.2,115.3,False
13900,0,15.2,111.8,132.0,158.7,531.3,300.0,True
13900,1,15.2,111.8,132.0,283.7,406.3,300.0,True
13900,2,77.4,15.2,97.7,31.3,83.7,875.0,False
13900,3,15.2,111.8,132.0,408.7,281.3,300.0,True
13900,4,77.4,15.2,97.7,81.3,33.7,875.0,True
13900,5,15.2,111.8,132.0,533.7,156.3,300.0,True
13900,6,77.4,15.2,97.7,6.3,108.7,875.0,False
13900,7,15.2,111.8,132.0,658.7,31.3,300.0,False
13900,8,77.4,15.2,97.7,56.3,58.7,875.0,False
13900,9,15.2,111.8,132.0,33.7,6.3,950.0,False
13900,10,77.4,15.2,97.7,106.3,8.7,875.0,False
13900,11,15.2,111.8,132.0,8.7,31.3,950.0,False
13900,12,77.4,15.2,97.7,31.3,83.7,875.0,False
13900,13,15.2,111.8,132.0,33.7,656.3,300.0,True
13900,14,77.4,15.2,97.7,81.3,33.7,875.0,True
14000,0,4.5,222.0,231.5,6.2,33.8,950.0,False
14000,1,4.5,222.0,231.5,11.2,28.8,950.0,False
14000,2,138.3,4.5,147.8,818.8,56.2,115.0,False
14000,3,4.5,222.0,231.5,18.2,21.8,950.0,False
14000,4,138.3,4.5,147.8,868.8,6.2,115.0,False
14000,5,4.5,222.0,231.5,25.2,14.8,950.0,False
14000,6,138.7,4.5,148.2,7.8,11.1,971.1,False
14000,7,4.5,222.0,231.5,32.2,7.8,950.0,False
14000,8,138.3,4.6,147.9,998.8,21.2,970.0,True
14000,9,4.5,222.0,231.5,11.1,28.9,950.0,False
14000,10,138.3,4.5,147.8,18.8,856.2,115.0,False
14000,11,4.5,221.4,231.0,41.2,998.8,950.0,True
14000,12,138.3,4.5,147.8,68.8,806.2,115.0,False
14000,13,4.6,221.3,230.9,21.2,18.8,950.0,False
14000,14,138.3,4.5,147.8,118.8,756.2,115.0,False
14000,0,15.2,111.8,132.0,238.9,451.1,300.0,True
14000,1,15.2,111.8,132.0,363.9,326.1,300.0,True
14000,2,77.4,15.2,97.7,76.1,38.9,875.0,False
14000,3,15.2,111.8,132.0,488.9,201.1,300.0,True
14000,4,77.4,15.2,97.7,1.1,113.9,875.0,False
14000,5,15.2,111.8,132.0,613.9,76.1,300.0,False
14000,6,77.4,15.2,97.7,51.1,63.9,875.0,False
14000,7,15.2,111.8,132.0,38.9,1.1,950.0,False
14000,8,77.4,15.2,97.7,101.1,13.9,875.0,False
14000,9,15.2,111.8,132.0,13.9,26.1,950.0,False
14000,10,77.4,15.2,97.7,26.1,88.9,875.0,False
14000,11,15.2,111.8,132.0,38.9,1.1,950.0,False
14000,12,77.4,15.2,97.7,76.1,38.9,875.0,False
14000,13,15.2,111.8,132.0,113.9,576.1,300.0,True
14000,14,77.4,15.2,97.7,1.1,113.9,875.0,False
14100,0,4.5,222.0,231.5,31.2,8.8,950.0,False
14100,1,4.5,222.0,231.5,37.1,2.9,950.0,False
14100,2,138.0,4.5,147.5,694.1,181.2,114.7,False
14100,3,4.5,222.0,231.5,44.1,995.9,950.0,True
14100,4,138.0,4.5,147.5,744.1,131.2,114.7,False
14100,5,4.5,222.0,231.5,1.1,38.9,950.0,False
14100,6,138.0,4.5,147.5,794.1,81.2,114.7,False
14100,7,4.5,222.0,231.5,8.1,31.9,950.0,False
14100,8,138.0,4.5,147.5,844.1,31.2,114.7,False
14100,9,4.5,222.0,231.5,35.7,4.3,950.0,False
14100,10,138.7,4.5,148.2,995.9,1.1,993.0,False
14100,11,4.6,220.9,230.5,15.8,24.2,950.0,False
14100,12,138.7,4.6,148.3,4.3,15.8,969.9,False
14100,13,4.6,220.8,230.4,995.9,694.1,300.0,True
14100,14,138.0,4.6,147.6,24.2,995.9,969.9,False
14100,0,15.2,111.8,132.0,319.2,370.8,300.0,True
14100,1,15.2,111.8,132.0,444.2,245.8,300.0,True
14100,2,77.4,15.2,97.7,995.8,119.2,875.0,True
14100,3,15.2,111.8,132.0,569.2,120.8,300.0,True
14100,4,77.4,15.2,97.7,45.8,69.2,875.0,False
14100,5,15.2,111.8,132.0,694.2,995.8,300.0,True
14100,6,77.4,15.2,97.7,95.8,19.2,875.0,True
14100,7,15.2,111.8,132.0,19.2,20.8,950.0,False
14100,8,77.4,15.2,97.7,20.8,94.2,875.0,False
14100,9,15.2,111.8,132.0,44.2,995.8,950.0,True
14100,10,77.4,15.2,97.7,70.8,44.2,875.0,False
14100,11,15.2,111.8,132.0,69.2,620.8,300.0,True
14100,12,77.4,15.2,97.7,995.8,119.2,875.0,True
14100,13,15.2,111.8,132.0,194.2,495.8,300.0,True
14100,14,77.4,15.2,97.7,45.8,69.2,875.0,False
14200,0,4.5,222.0,231.5,6.2,683.8,300.0,True
14200,1,4.5,222.0,231.5,12.9,677.1,300.0,True
14200,2,138.2,4.5,147.7,569.5,306.2,114.4,False
14200,3,4.5,222.0,231.5,19.9,670.1,300.0,True
14200,4,138.2,4.5,147.7,619.5,256.2,114.4,False
14200,5,4.5,222.0,231.5,26.9,663.1,300.0,True
14200,6,138.2,4.5,147.7,669.5,206.2,114.4,False
14200,7,4.5,222.0,231.5,33.9,656.1,300.0,True
14200,8,138.2,4.5,147.7,719.5,156.2,114.4,False
14200,9,4.5,222.0,231.5,60.4,629.6,300.0,True
14200,10,138.2,4.5,147.7,769.5,106.2,114.4,False
14200,11,4.6,220.9,230.5,90.5,599.5,300.0,True
14200,12,138.2,4.5,147.7,819.5,56.2,114.4,False
14200,13,4.6,221.1,230.7,120.5,569.5,300.0,True
14200,14,138.2,4.5,147.7,869.5,6.2,114.4,False
14200,0,15.2,111.8,132.0,399.5,290.5,300.0,True
14200,1,15.2,111.8,132.0,524.5,165.5,300.0,True
14200,2,77.4,15.2,97.7,40.5,74.5,875.0,False
14200,3,15.2,111.8,132.0,649.5,40.5,300.0,False
14200,4,77.4,15.2,97.7,90.5,24.5,875.0,True
14200,5,15.2,111.8,132.0,24.5,15.5,950.0,False
14200,6,77.4,15.2,97.7,15.5,99.5,875.0,False
14200,7,15.2,111.8,132.0,999.5,40.5,950.0,False
14200,8,77.4,15.2,97.7,65.5,49.5,875.0,False
14200,9,15.2,111.8,132.0,24.5,665.5,300.0,True
14200,10,77.4,15.2,97.7,115.5,999.5,875.0,True
14200,11,15.2,111.8,132.0,149.5,540.5,300.0,True
14200,12,77.4,15.2,97.7,40.5,74.5,875.0,False
14200,13,15.2,111.8,132.0,274.5,415.5,300.0,True
14200,14,77.4,15.2,97.7,90.5,24.5,875.0,True
14300,0,4.5,222.0,231.5,131.2,558.8,300.0,True
14300,1,4.5,222.0,231.5,136.8,553.2,300.0,True
14300,2,137.9,4.5,147.4,444.9,431.2,113.9,False
14300,3,4.5,222.0,231.5,143.8,546.2,300.0,True
14300,4,137.9,4.5,147.4,494.9,381.2,113.9,False
14300,5,4.5,222.0,231.5,150.8,539.2,300.0,True
14300,6,137.9,4.5,147.4,544.9,331.2,113.9,False
14300,7,4.5,222.0,231.5,157.8,532.2,300.0,True
14300,8,137.9,4.5,147.4,594.9,281.2,113.9,False
14300,9,4.5,222.0,231.5,184.9,505.1,300.0,True
14300,10,137.9,4.5,147.4,644.9,231.2,113.9,False
14300,11,4.6,220.7,230.3,215.0,475.0,300.0,True
14300,12,137.9,4.5,147.4,694.9,181.2,113.9,False
14300,13,4.6,220.6,230.2,245.1,444.9,300.0,True
14300,14,137.9,4.5,147.4,744.9,131.2,113.9,False
14300,0,15.2,111.8,132.0,479.7,210.3,300.0,True
14300,1,15.2,111.8,132.0,604.7,85.3,300.0,False
14300,2,77.4,15.2,97.7,85.3,29.7,875.0,True
14300,3,15.2,111.8,132.0,29.7,10.3,950.0,False
14300,4,77.4,15.2,97.7,10.3,104.7,875.0,False
14300,5,15.2,111.8,132.0,4.7,35.3,950.0,False
14300,6,77.4,15.2,97.7,60.3,54.7,875.0,False
14300,7,15.2,111.8,132.0,29.7,10.3,950.0,False
14300,8,77.4,15.2,97.7,110.3,4.7,875.0,False
14300,9,15.2,111.8,132.0,104.7,585.3,300.0,True
14300,10,77.4,15.2,97.7,35.3,79.7,875.0,False
14300,11,15.2,111.8,132.0,229.7,460.3,300.0,True
14300,12,77.4,15.2,97.7,85.3,29.7,875.0,True
14300,13,15.2,111.8,132.0,354.7,335.3,300.0,True
14300,14,77.4,15.2,97.7,10.3,104.7,875.0,False
14400,0,4.5,222.0,231.5,256.2,433.8,300.0,True
14400,1,4.5,222.0,231.5,262.7,427.3,300.0,True
14400,2,137.9,4.5,147.4,320.3,556.2,113.5,False
14400,3,4.5,222.0,231.5,269.7,420.3,300.0,True
14400,4,137.9,4.5,147.4,370.3,506.2,113.5,False
14400,5,4.5,222.0,231.5,276.7,413.3,300.0,True
14400,6,137.9,4.5,147.4,420.3,456.2,113.5,False
14400,7,4.5,222.0,231.5,283.7,406.3,300.0,True
14400,8,137.9,4.5,147.4,470.3,406.2,113.5,False
14400,9,4.5,222.0,231.5,309.4,380.6,300.0,True
14400,10,137.9,4.5,147.4,520.3,356.2,113.5,False
14400,11,4.6,220.3,229.9,339.6,350.4,300.0,True
14400,12,137.9,4.5,147.4,570.3,306.2,113.5,False
14400,13,4.6,220.5,230.1,369.7,320.3,300.0,True
14400,14,137.9,4.5,147.4,620.3,256.2,113.5,False
14400,0,15.2,111.8,132.0,560.0,130.0,300.0,True
14400,1,15.2,111.8,132.0,685.0,5.0,300.0,False
14400,2,77.4,15.2,97.7,5.0,110.0,875.0,False
14400,3,15.2,111.8,132.0,10.0,30.0,950.0,False
14400,4,77.4,15.2,97.7,55.0,60.0,875.0,False
14400,5,15.2,111.8,132.0,35.0,5.0,950.0,False
14400,6,77.4,15.2,97.7,105.0,10.0,875.0,False
14400,7,15.2,111.8,132.0,60.0,630.0,300.0,True
14400,8,77.4,15.2,97.7,30.0,85.0,875.0,False
14400,9,15.2,111.8,132.0,185.0,505.0,300.0,True
14400,10,77.4,15.2,97.7,80.0,35.0,875.0,True
14400,11,15.2,111.8,132.0,310.0,380.0,300.0,True
14400,12,77.4,15.2,97.7,5.0,110.0,875.0,False
14400,13,15.2,111.8,132.0,435.0,255.0,300.0,True
14400,14,77.4,15.2,97.7,55.0,60.0,875.0,False
14500,0,4.5,222.0,231.5,381.2,308.8,300.0,True
14500,1,4.5,222.0,231.5,386.6,303.4,300.0,True
14500,2,137.7,4.5,147.2,195.9,681.2,112.9,False
14500,3,4.5,222.0,231.5,393.6,296.4,300.0,True
14500,4,137.7,4.5,147.2,245.9,631.2,112.9,False
14500,5,4.5,222.0,231.5,400.6,289.4,300.0,True
14500,6,137.7,4.5,147.2,295.9,581.2,112.9,False
14500,7,4.5,222.0,231.5,407.6,282.4,300.0,True
14500,8,137.7,4.5,147.2,345.9,531.2,112.9,False
14500,9,4.5,222.0,231.5,433.8,256.2,300.0,True
14500,10,137.7,4.5,147.2,395.9,481.2,112.9,False
14500,11,4.6,220.3,230.0,464.0,226.0,300.0,True
14500,12,137.7,4.5,147.2,445.9,431.2,112.9,False
14500,13,4.6,220.3,229.9,494.1,195.9,300.0,False
14500,14,137.7,4.5,147.2,495.9,381.2,112.9,False
14500,0,15.2,111.8,132.0,640.3,49.7,300.0,False
14500,1,15.2,111.8,132.0,15.3,24.7,950.0,False
14500,2,77.4,15.2,97.7,49.7,65.3,875.0,False
14500,3,15.2,111.8,132.0,40.3,999.7,950.0,True
14500,4,77.4,15.2,97.7,99.7,15.3,875.0,True
14500,5,15.2,111.8,132.0,15.3,674.7,300.0,True
14500,6,77.4,15.2,97.7,24.7,90.3,875.0,False
14500,7,15.2,111.8,132.0,140.3,549.7,300.0,True
14500,8,77.4,15.2,97.7,74.7,40.3,875.0,False
14500,9,15.2,111.8,132.0,265.3,424.7,300.0,True
14500,10,77.4,15.2,97.7,999.7,115.3,875.0,True
14500,11,15.2,111.8,132.0,390.3,299.7,300.0,True
14500,12,77.4,15.2,97.7,49.7,65.3,875.0,False
14500,13,15.2,111.8,132.0,515.3,174.7,300.0,True
14500,14,77.4,15.2,97.7,99.7,15.3,875.0,True
14600,0,4.5,222.0,231.5,506.2,183.8,300.0,False
14600,1,4.5,222.0,231.5,512.4,177.6,300.0,False
14600,2,137.5,4.5,147.0,71.5,806.2,112.3,False
14600,3,4.5,222.0,231.5,519.4,170.6,300.0,False
14600,4,137.5,4.5,147.0,121.5,756.2,112.3,False
14600,5,4.5,222.0,231.5,526.4,163.6,300.0,False
14600,6,137.5,4.5,147.0,171.5,706.2,112.3,False
14600,7,4.5,222.0,231.5,533.4,156.6,300.0,False
14600,8,137.5,4.5,147.0,221.5,656.2,112.3,False
14600,9,4.5,222.0,231.5,558.1,131.9,300.0,False
14600,10,137.5,4.5,147.0,271.5,606.2,112.3,False
14600,11,4.7,219.7,229.4,588.4,101.6,300.0,False
14600,12,137.5,4.5,147.0,321.5,556.2,112.3,False
14600,13,4.7,219.8,229.5,618.5,71.5,300.0,False
14600,14,137.5,4.5,147.0,371.5,506.2,112.3,False
14600,0,15.2,111.8,132.0,20.5,19.5,950.0,False
14600,1,15.2,111.8,132.0,995.5,44.5,950.0,False
14600,2,77.4,15.2,97.7,94.5,20.5,875.0,True
14600,3,15.2,111.8,132.0,20.5,19.5,950.0,False
14600,4,77.4,15.2,97.7,19.5,95.5,875.0,False
14600,5,15.2,111.8,132.0,95.5,594.5,300.0,True
14600,6,77.4,15.2,97.7,69.5,45.5,875.0,False
14600,7,15.2,111.8,132.0,220.5,469.5,300.0,True
14600,8,77.4,15.2,97.7,119.5,995.5,875.0,True
14600,9,15.2,111.8,132.0,345.5,344.5,300.0,True
14600,10,77.4,15.2,97.7,44.5,70.5,875.0,False
14600,11,15.2,111.8,132.0,470.5,219.5,300.0,True
14600,12,77.4,15.2,97.7,94.5,20.5,875.0,True
14600,13,15.2,111.8,132.0,595.5,94.5,300.0,False
14600,14,77.4,15.2,97.7,19.5,95.5,875.0,False
14700,0,4.5,222.0,231.5,631.2,58.8,300.0,False
14700,1,4.5,222.0,231.5,636.3,53.7,300.0,False
14700,2,138.7,4.7,148.3,7.6,12.6,969.8,False
14700,3,4.5,222.0,231.5,643.3,46.7,300.0,False
14700,4,137.5,4.5,147.0,997.3,881.2,111.6,False
14700,5,4.5,222.0,231.5,650.3,39.7,300.0,False
14700,6,137.5,4.5,147.0,47.3,831.2,111.6,False
14700,7,4.5,222.0,231.5,657.3,32.7,300.0,False
14700,8,137.5,4.5,147.0,97.3,781.2,111.6,False
14700,9,4.5,222.0,231.5,682.4,7.6,300.0,False
14700,10,137.5,4.5,147.0,147.3,731.2,111.6,False
14700,11,4.7,219.8,229.5,12.6,27.4,950.0,False
14700,12,137.5,4.5,147.0,197.3,681.2,111.6,False
14700,13,4.7,219.8,229.5,42.7,997.3,950.0,True
14700,14,137.5,4.5,147.0,247.3,631.2,111.6,False
14700,0,15.2,111.8,132.0,0.8,39.2,950.0,False
14700,1,15.2,111.8,132.0,25.8,14.2,950.0,False
14700,2,77.4,15.2,97.7,14.2,100.8,875.0,False
14700,3,15.2,111.8,132.0,50.8,639.2,300.0,True
14700,4,77.4,15.2,97.7,64.2,50.8,875.0,False
14700,5,15.2,111.8,132.0,175.8,514.2,300.0,True
14700,6,77.4,15.2,97.7,114.2,0.8,875.0,False
14700,7,15.2,111.8,132.0,300.8,389.2,300.0,True
14700,8,77.4,15.2,97.7,39.2,75.8,875.0,False
14700,9,15.2,111.8,132.0,425.8,264.2,300.0,True
14700,10,77.4,15.2,97.7,89.2,25.8,875.0,True
14700,11,15.2,111.8,132.0,550.8,139.2,300.0,True
14700,12,77.4,15.2,97.7,14.2,100.8,875.0,False
14700,13,15.2,111.8,132.0,675.8,14.2,300.0,False
14700,14,77.4,15.2,97.7,64.2,50.8,875.0,False
14800,0,4.5,222.0,231.5,6.2,33.8,950.0,False
14800,1,4.5,222.0,231.5,12.2,27.8,950.0,False
14800,2,137.0,4.5,146.5,823.1,56.2,110.8,False
14800,3,4.5,222.0,231.5,19.2,20.8,950.0,False
14800,4,137.0,4.5,146.5,873.1,6.2,110.8,False
14800,5,4.5,222.0,231.5,26.2,13.8,950.0,False
14800,6,138.7,4.5,148.2,6.8,6.5,976.7,False
14800,7,4.5,222.0,231.5,33.2,6.8,950.0,False
14800,8,137.0,4.7,146.8,3.2,16.9,969.8,False
14800,9,4.5,222.0,231.5,6.5,33.5,950.0,False
14800,10,137.0,4.5,146.5,23.1,856.2,110.8,False
14800,11,4.7,219.1,228.8,36.8,3.2,950.0,False
14800,12,137.0,4.5,146.5,73.1,806.2,110.8,False
14800,13,4.7,219.1,228.8,16.9,23.1,950.0,False
14800,14,137.0,4.5,146.5,123.1,756.2,110.8,False
14800,0,15.2,111.8,132.0,31.0,9.0,950.0,False
14800,1,15.2,111.8,132.0,6.0,684.0,300.0,False
14800,2,77.4,15.2,97.7,59.0,56.0,875.0,False
14800,3,15.2,111.8,132.0,131.0,559.0,300.0,True
14800,4,77.4,15.2,97.7,109.0,6.0,875.0,False
14800,5,15.2,111.8,132.0,256.0,434.0,300.0,True
14800,6,77.4,15.2,97.7,34.0,81.0,875.0,False
14800,7,15.2,111.8,132.0,381.0,309.0,300.0,True
14800,8,77.4,15.2,97.7,84.0,31.0,875.0,True
14800,9,15.2,111.8,132.0,506.0,184.0,300.0,True
14800,10,77.4,15.2,97.7,9.0,106.0,875.0,False
14800,11,15.2,111.8,132.0,631.0,59.0,300.0,False
14800,12,77.4,15.2,97.7,59.0,56.0,875.0,False
14800,13,15.2,111.8,132.0,6.0,34.0,950.0,False
14800,14,77.4,15.2,97.7,109.0,6.0,875.0,False
14900,0,4.5,222.0,231.5,31.2,8.8,950.0,False
14900,1,4.5,222.0,231.5,38.1,1.9,950.0,False
14900,2,137.1,4.5,146.6,699.1,181.2,109.8,False
14900,3,4.5,222.0,231.5,995.1,44.9,950.0,False
14900,4,137.1,4.5,146.6,749.1,131.2,109.8,False
14900,5,4.5,222.0,231.5,2.1,37.9,950.0,False
14900,6,137.1,4.5,146.6,799.1,81.2,109.8,False
14900,7,4.5,222.0,231.5,9.1,30.9,950.0,False
14900,8,137.1,4.5,146.6,849.1,31.2,109.8,False
14900,9,4.5,222.0,231.5,30.5,9.5,950.0,False
14900,10,138.7,4.5,148.2,1.9,995.1,993.0,False
14900,11,4.7,219.1,228.9,10.8,29.2,950.0,False
14900,12,138.7,4.7,148.4,9.5,10.8,969.7,False
14900,13,4.7,219.2,228.9,40.9,999.1,950.0,True
14900,14,137.1,4.5,146.6,999.1,881.2,109.8,False
14900,0,15.2,111.8,132.0,11.3,28.7,950.0,False
14900,1,15.2,111.8,132.0,86.3,603.7,300.0,True
14900,2,77.4,15.2,97.7,103.7,11.3,875.0,False
14900,3,15.2,111.8,132.0,211.3,478.7,300.0,True
14900,4,77.4,15.2,97.7,28.7,86.3,875.0,False
14900,5,15.2,111.8,132.0,336.3,353.7,300.0,True
14900,6,77.4,15.2,97.7,78.7,36.3,875.0,True
14900,7,15.2,111.8,132.0,461.3,228.7,300.0,True
14900,8,77.4,15.2,97.7,3.7,111.3,875.0,False
14900,9,15.2,111.8,132.0,586.3,103.7,300.0,False
14900,10,77.4,15.2,97.7,53.7,61.3,875.0,False
14900,11,15.2,111.8,132.0,11.3,28.7,950.0,False
14900,12,77.4,15.2,97.7,103.7,11.3,875.0,False
14900,13,15.2,111.8,132.0,36.3,3.7,950.0,False
14900,14,77.4,15.2,97.7,28.7,86.3,875.0,False
15000,0,4.5,222.0,231.5,6.2,683.8,300.0,True
15000,1,4.5,222.0,231.5,11.9,678.1,300.0,True
15000,2,136.8,4.5,146.3,575.1,306.2,108.7,False
15000,3,4.5,222.0,231.5,18.9,671.1,300.0,True
15000,4,136.8,4.5,146.3,625.1,256.2,108.7,False
15000,5,4.5,222.0,231.5,25.9,664.1,300.0,True
15000,6,136.8,4.5,146.3,675.1,206.2,108.7,False
15000,7,4.5,222.0,231.5,32.9,657.1,300.0,True
15000,8,136.8,4.5,146.3,725.1,156.2,108.7,False
15000,9,4.5,222.0,231.5,54.4,635.6,300.0,True
15000,10,136.8,4.5,146.3,775.1,106.2,108.7,False
15000,11,4.8,218.6,228.4,84.7,605.3,300.0,True
15000,12,136.8,4.5,146.3,825.1,56.2,108.7,False
15000,13,4.8,218.6,228.4,114.9,575.1,300.0,True
15000,14,136.8,4.5,146.3,875.1,6.2,108.7,False
15000,0,15.2,111.8,132.0,41.6,648.4,300.0,True
15000,1,15.2,111.8,132.0,166.6,523.4,300.0,True
15000,2,77.4,15.2,97.7,23.4,91.6,875.0,False
15000,3,15.2,111.8,132.0,291.6,398.4,300.0,True
15000,4,77.4,15.2,97.7,73.4,41.6,875.0,False
15000,5,15.2,111.8,132.0,416.6,273.4,300.0,True
15000,6,77.4,15.2,97.7,998.4,116.6,875.0,True
15000,7,15.2,111.8,132.0,541.6,148.4,300.0,True
15000,8,77.4,15.2,97.7,48.4,66.6,875.0,False
15000,9,15.2,111.8,132.0,666.6,23.4,300.0,False
15000,10,77.4,15.2,97.7,98.4,16.6,875.0,True
15000,11,15.2,111.8,132.0,41.6,998.4,950.0,True
15000,12,77.4,15.2,97.7,23.4,91.6,875.0,False
15000,13,15.2,111.8,132.0,16.6,23.4,950.0,False
15000,14,77.4,15.2,97.7,73.4,41.6,875.0,False
15100,0,4.5,222.0,231.5,131.2,558.8,300.0,True
15100,1,4.5,222.0,231.5,137.8,552.2,300.0,True
15100,2,136.8,4.5,146.3,451.2,431.2,107.6,False
15100,3,4.5,222.0,231.5,144.8,545.2,300.0,True
15100,4,136.8,4.5,146.3,501.2,381.2,107.6,False
15100,5,4.5,222.0,231.5,151.8,538.2,300.0,True
15100,6,136.8,4.5,146.3,551.2,331.2,107.6,False
15100,7,4.5,222.0,231.5,158.8,531.2,300.0,True
15100,8,136.8,4.5,146.3,601.2,281.2,107.6,False
15100,9,4.5,222.0,231.5,178.3,511.7,300.0,True
15100,10,136.8,4.5,146.3,651.2,231.2,107.6,False
15100,11,4.8,218.6,228.4,208.6,481.4,300.0,True
15100,12,136.8,4.5,146.3,701.2,181.2,107.6,False
15100,13,4.8,218.6,228.4,238.8,451.2,300.0,True
15100,14,136.8,4.5,146.3,751.2,131.2,107.6,False
15100,0,15.2,111.8,132.0,121.8,568.2,300.0,True
15100,1,15.2,111.8,132.0,246.8,443.2,300.0,True
15100,2,77.4,15.2,97.7,68.2,46.8,875.0,False
15100,3,15.2,111.8,132.0,371.8,318.2,300.0,True
15100,4,77.4,15.2,97.7,118.2,996.8,875.0,True
15100,5,15.2,111.8,132.0,496.8,193.2,300.0,True
15100,6,77.4,15.2,97.7,43.2,71.8,875.0,False
15100,7,15.2,111.8,132.0,621.8,68.2,300.0,False
15100,8,77.4,15.2,97.7,93.2,21.8,875.0,True
15100,9,15.2,111.8,132.0,996.8,43.2,950.0,False
15100,10,77.4,15.2,97.7,18.2,96.8,875.0,False
15100,11,15.2,111.8,132.0,21.8,18.2,950.0,False
15100,12,77.4,15.2,97.7,68.2,46.8,875.0,False
15100,13,15.2,111.8,132.0,996.8,693.2,300.0,True
15100,14,77.4,15.2,97.7,118.2,996.8,875.0,True
15200,0,4.5,222.0,231.5,256.2,433.8,300.0,True
15200,1,4.5,222.0,231.5,261.7,428.3,300.0,True
15200,2,136.8,4.5,146.3,327.4,556.2,106.5,False
15200,3,4.5,222.0,231.5,268.7,421.3,300.0,True
15200,4,136.8,4.5,146.3,377.4,506.2,106.5,False
15200,5,4.5,222.0,231.5,275.7,414.3,300.0,True
15200,6,136.8,4.5,146.3,427.4,456.2,106.5,False
15200,7,4.5,222.0,231.5,282.7,407.3,300.0,True
15200,8,136.8,4.5,146.3,477.4,406.2,106.5,False
15200,9,4.5,222.0,231.5,302.1,387.9,300.0,True
15200,10,136.8,4.5,146.3,527.4,356.2,106.5,False
15200,11,4.8,218.6,228.4,332.5,357.5,300.0,True
15200,12,136.8,4.5,146.3,577.4,306.2,106.5,False
15200,13,4.8,218.6,228.4,362.6,327.4,300.0,True
15200,14,136.8,4.5,146.3,627.4,256.2,106.5,False
15200,0,15.2,111.8,132.0,202.1,487.9,300.0,True
15200,1,15.2,111.8,132.0,327.1,362.9,300.0,True
15200,2,77.4,15.2,97.7,112.9,2.1,875.0,False
15200,3,15.2,111.8,132.0,452.1,237.9,300.0,True
15200,4,77.4,15.2,97.7,37.9,77.1,875.0,False
15200,5,15.2,111.8,132.0,577.1,112.9,300.0,True
15200,6,77.4,15.2,97.7,87.9,27.1,875.0,True
15200,7,15.2,111.8,132.0,2.1,37.9,950.0,False
15200,8,77.4,15.2,97.7,12.9,102.1,875.0,False
15200,9,15.2,111.8,132.0,27.1,12.9,950.0,False
15200,10,77.4,15.2,97.7,62.9,52.1,875.0,False
15200,11,15.2,111.8,132.0,2.1,37.9,950.0,False
15200,12,77.4,15.2,97.7,112.9,2.1,875.0,False
15200,13,15.2,111.8,132.0,77.1,612.9,300.0,True
15200,14,77.4,15.2,97.7,37.9,77.1,875.0,False
